title,user,sentence,score
앵커,user_9447,뻔하게 돌아가는 욕망의 심연,5
아가씨,user_3356,반전의 반전 통쾌한 응징까지 두 여자의 진짜 사랑,10
찬실이는 복도 많지,user_2306,결핍투성이가 된 현실에서도 목이 말라 쫒는 꿈은 행복하지 않았다며  어릴적 동경 했던 스타도 영화도 여전히 마음에 품고 사는 찬실이는 오래 보아야 예쁜 꽃 ,9
레스틀리스,user_5570,원작과 비교해도 충분히 괜찮아요,10
세븐 데이즈,user_2177,굉장히 산만한 영화 정리도 불친절하다,5
추격자,user_9459,무능한 경찰은 살인범과 다르지않다. 보는 내내 화가나서 힘들었던 영화. ,4
닥터 스트레인지: 대혼돈의 멀티버스,user_1158,내용이 뒤죽박죽느낌이고 너무 뻔한 아동영화느낌..,4
들꽃,user_1426,아니 이따위 그지같은 배우에 그지같은 편집에 개연성은 1도 없고 거기에 젤 OO같은 배우 하나 빼서 셋이 다니다 하나만 남은걸로 또 줄거리 빼내고.. 성장영화?? 이런 그지같은 앞뒤맹락도 뭣도 없는게 뭐 가슴을 후벼파!??야 감독아 영화 만들지마라내가 본 독립영화중 최악 토 개토!!혀의미래 같은 걸 보고 쫌 대가리를 굴러서만들어라 세상 제일 OO같고 그지같은 영화제발 이런 멍청한 놈들은 영화 만들지 마라 그리고 남자 주인공인지 뭔지 제발 다시는 영화고 드라마고 아무것도 하지마 다 못하는데 배우고 감독이고 다 똘아이 삼류 희열 오지는데그 중 니가 젤 나빠 이건 무슨 욕도 아까운 연기야 ㅜㅜ 감독은 제정신인지?? 남자배우는 자위를 하면서 찍은건지?? 아주 영화가 배우고 감독이고 정신승리 오지네여,2
낙원의 밤,user_1735,꼭 보세요 강추합니다.,10
엽기적인 그녀,user_8198,타임머신 같은 영화. pc통신의 시작. 아날로그와 디지털의 경계인 그 잊을수 없는 밀레니엄 감성. 피아노치게된 계기가 된 영화. 인서울 가능하게 한 영화. 근데 여친은 못만들어서 피아노는 못처준 슬픈영화..,10
닥터 스트레인지: 대혼돈의 멀티버스,user_3772,기괴하고 불쾌한 영화… 왜 인기 많음??,1
닥터 스트레인지: 대혼돈의 멀티버스,user_8108,완다 이렇게 쓸 거면 영화 다시 만들자,6
닥터 스트레인지: 대혼돈의 멀티버스,user_6907,두번 보면 무섭고 재밌는 영화,7
새벽의 저주,user_1581,몇몇 평점 애들은 영화 현실 구분도 못하고 왜 역정을 냄? 얼마나 삶의 스펙트럼이 적으면 영화보고 세상을 판단하냐 찌질하고 개탄스러운 인간상들…,6
봄날,user_9459,웃다가 울다가 우리내 인생살이 그 자체의 영화.배우들의 연기가 너무 좋아서 흠뻑 취했네요.,10
"파리, 13구",user_7859,"보는 재미가 쏠쏠했고, 극장이 표현이나 주제에 있어 옛날보다 훨씬 개방적인 공간이 되었음에 감사했다",7
머니백,user_3286,간만에 졸라 잼있게 봤는데 평점들 왜 이럼? 김무열 연기는 말 할 것도 없고 이경영 연기 악역만 보다가 신선했음.,8
닥터 스트레인지: 대혼돈의 멀티버스,user_8378,영화관 안마의자가 더 좋을 듯,2
닥터 스트레인지: 대혼돈의 멀티버스,user_2717,사랑으로 키울게요... Know that they&amp;#39;ll be loved...,10
"파리, 13구",user_2528,부재가 그들을 어떻게 하였는가,7
카고,user_7706,여운이 남는 영화인것 같습니다~잔잔하면서도 끝까지 정주행하게 만드는 영화랄까? 싶습니다^^,10
닥터 스트레인지: 대혼돈의 멀티버스,user_3031,우리 올슨눈나 역시나 이쁘다,8
민스미트 작전,user_9406,콜린퍼스 때문에 본건데 생각보다 재밌게 봤어요 나름 웃긴 포인트도 꽤 있네요,8
닥터 스트레인지: 대혼돈의 멀티버스,user_6777,하... 연출이 무슨 b급 공포영화수준.. 음표는 못본척했다. 닥스 왤케 너프가 심하게 됐는지 모르겠네ㄷㄷ 한때 타노스랑 1대1 떴는데 문어에 기절.. 그리고 그때 마법 반도 못따라감.. 아쉬울뿐이네..,6
버블,user_8124,보고 느낀건 딱 한가지다 너무 아름답다너무 아름다워서 눈물이 흐른다,10
야차,user_7984,"이렇게 진부한 영화는 너무나도 오랜만이라 옛날 생각하며 90년대 향수에 젖을수 있어 좋았음. 스킵해가면서 띄엄띄엄 보면 또 그렇게까지 못볼 영화는 아님. 영화수준에 비해 배우들이 너무나 아까운데, 오만원짜리 지폐로 담뱃불 붙이는 플렉스 보는 것 같아서 묘하게 끌림. 90년대에 나왔으면 ‘쉬리’ 같은 영화로 남았을지도 모름.. 30년 늦게 나온게 안타까움. ",2
뜨거운 피,user_9017,비록 잔인하고 건달얘기지만 뜨거운게 느껴집니다,10
야차,user_5677,"너무 재미있게 봤어요... 2 기대 합니다 ,, 설경구 존멋... 2번째 보는중입니다 ㅠㅠ 흥행 하세용 ",10
싱크홀,user_5843,킬링 타임으로 여행와서 재밌게 봤어요 ^^,10
크래쉬,user_7777,"표현을 위한 철저함에 감탄만 나온다. 최고다. 다만 나의 너절한 윤리의식이 이 영화에 최악을 외친다. 절충하여 10점 만점에 5점. 예, 저는 하찮은 소시민입니다",5
서울괴담,user_1083,무슨 무서운게 딱 좋아 만화도 아니고..  점점 보다보면 코미디로 바뀝니다 생각 비우고 보세요 무서워서 입틀막이 아니라 어이없어서 웃겨서 웃음참으려고 입틀막 했습니다,1
새콤달콤,user_1057,넷플에서 봤는데 간만에 폰 안만지고 끝까지 본 영화였어요 ㅎㅎ 연출 재밌네요 마지막에 와 씨 뭐고 이 소리 걍 나옴 ㅋㅋ 이런 류 안좋아하는데도 진짜 재밌습니다. 추천 합니다,10
더 하더 데이 폴,user_4237,도덕책을 각본으로 갈음한 망작이다. 이것은 쿨한것이라며 강요하는 모양새가 꽤나 질척거려서 불쾌하다. 이 영화를 보느라 사라진 내 인생의 한 부분에 굉장히 미안하다.,1
싱크홀,user_9952,킬링타임용으로 잘 봤습니다,8
내가 처음으로 사랑한 소녀,user_9325,볼만해요 중국의특유한 느낌이있어요 풋풋함청소년기에 한번쯤 헷갈린 감정?  찻사랑은 가슴으로 묻어가는군여  윙리 정은지 느낌이 나네여 ,8
닥터 스트레인지: 대혼돈의 멀티버스,user_9527,"기어코 열어버린 판도라의 상자, 멀티버스. 히어로물의 오랜 팬으로 mcu가 행여라도 하지말길 바란게 두가지였다. 하나는 pc, 다른 하나는 멀티버스. 허나 디즈니에 먹힌 마블은 아이언맨3를 기점으로 pc중증환자가 됐고, 엔드게임을 시작으로 멀티버스마저 새로운 페이즈의 핵심아이템으로 기어코 열어버리고 말았다. 코믹스라면 모를까 영화에서 멀티버스는 양날의 검이자 독이 든 성배. 멀티버스라는 개념이 코믹스에 도입된 이유는 간단하다. 오랜 역사 때문. 마블,dc 모두 탄생한지 백년이 다 된 고령의 세계관이자 캐릭터들. 즉 만화에서 해볼 스토리들은 이미 다 해봤다는 말. 같은 캐릭터들로 백여년간 만화를 그려온거다. 정말 나올만한 스토린 다 나왔다.(크로스오버도 해보고, 히어로팀도 만들어보고, 죽여도 보고, 되살려도 보고…) 코믹스를 유지하고 팬심을 더 끌어모으기위해 별의별 황당한 설정과 스토리도 실험적으로 다 시도해보며 이런저런 시도끝에 나온 자구책이 멀티버스. 멀티버스 하나면 뭐든 가능해지니까. 허나 그건 만화니까 괜찮은 설정인거고. 코믹스는 장르의 정체성을 위해서 계속 출간을 해야하니 이 무한한 만능템이 적절할수 있다. 하지만 이 개념이 영화로 확장되면 얘기가 다르다. 영화에서의 멀티버스는 말그대로 이벤트성으로 몇번 하고말아야하는 예거밤같은 아이템. 삼파이더맨이 현실화되고 폭스멘들이 크로스오버되는 희열은 오래가지 못한다. 토니스타크가 되살아나고 캡틴하이드라마저 가능해지더라도 오래끌고가면 전체적인 스토리와 퀄리티가 난잡해지고 후져질수 밖에 없다. 스토리나 설정이 꼬여도 응 멀티버스. 캐릭터 죽였다 살리는게 일쑤가 돼도 응 변종…결국 데우스엑스마키나가 돼버리는거다. 매력없는 캐릭터와 스토리로 전락하는건 한순간. 지금까지의 모든 mcu사건은 결국 모두 캉이 기획한거였다라는 &amp;lt;로키&amp;gt;에서의 설정은 이미 장대한 인피니티사가를 시시껄렁한 스토리로 전락시켜버렸다. 이미 팬들은 mcu로 힘들게 부활해 여기까지 온 마블이 pc로 병들어가는걸 바라보기도 벅차다. 정신차리자 마블",6
미인도,user_5869,"다시봐도 김남길 눈빛은 ㅠㅠ영화 너무 아련하네요,,",10
초록물고기,user_1942,우연히 왓x로 보았다.프란체스카누냐의 뇌쇄적연기는 정말 힘들었다.엄마와 아빠의 애정행위를 보는듯한 거부감?암튼 한석규의 공중전화 연기는 압권이였다.끊지마 끊지마.. 와... 그리고 마지막 장면을 보고 많은 생각을 하게 되었다.그를 위해 닭을 잡고 닭을 정성스럽게 요리 후 그에게 내어준다. 그리고 맛있게 먹고 떠나는 장면에 이 영화의 모든 것이 담겨 있다고 생각된다.,8
샹치와 텐 링즈의 전설,user_1192,양조위 ㄹㅇ 개잘생겼노,6
집으로 가는 길,user_1998,실화영화는 전.도.연,8
내 심장을 쏴라,user_1315,그러나 현실은 그렇지 않지요..,7
닥터 스트레인지: 대혼돈의 멀티버스,user_3877,아쉽기도 하지만 재밌기도 함 갈수록 매니아틱해져서 더 좋네... ,9
인생이 뭐 객관식 시험인가요,user_4925,30년전에 봤었는 데 갑자기 기억이 나길래 찾아왔습니다. 안쓰러웠던 초희언니만 기억에 남아있었는데 무슨영화지 하면서 어렵게 찾아왔네요ㅋ,10
군함도,user_7048,꼬꼬무보고오니까 천불이나서. ,2
빅 피쉬,user_4592,마지막 아버지에게 들려주는 아들의 이야기가 인상깊었고 눈물이 나네요 마음이 따뜻해지는 영화예요 ,10
레벤느망,user_3287,치마를 좋아하고 행동이 부드러우며 남성을 보고 기분좋은 설렘을 느끼는 것때문에 자신의 생식기를 잘라낸 남성을 본다면 이런 충격이겠다. 자신의 인생을 살려고 배에 밴 아이를 잘라낸 여성. 이 모든 것은 남성의 잘못도 여성의 잘못도 아닌 사회와 그 시선의 압박. 난 개인적으로 트렌스젠더와 8주이상의 태아 낙태를 이해하지 못한다. 그들은 전과 변함없이 살아가면 된다. 하지만 세상의 더러운 잣대에 본인들이 위험을 감수해가며 기꺼이 맞추어준다. 그것은 용기있는 변화가 결코 아니다. ,7
닥터 스트레인지: 대혼돈의 멀티버스,user_6243,"후...착잡하네요 모든 마블시리즈를 봐왔지만 가장 완성도 낮은 영화라고 생각합니다... 원인은 감독의 영향이 크다고 생각됩니다. 샘레이미 감독님이 물론 히어로 영화에 큰 획을 그으셨지만 이번엔 원망이 들더군요... 먼저 연출이 너무나 고전적이었습니다. 완다 방어할 떄 마법사들이 활을 왜 드나요... 지금까지 닥스 영화에서 한번도 활 쏘는게 나온 적도 없고, 마법으로 화살을 만드는 것도 아니고, 화살에 마법을 두르는정도인데 이렇게 사람들의 의구심을 들게 하면서까지 이런 요소를 넣어야했나싶습니다. 그리고 지금까지 닥스가 사용해온 수많은, 멋진 마법들을 놔두고 이번엔 왜 마법을 안쓰게하세요... 지금까지 잘써왔는데 왜 마법을 못쓰지? 왜 저런 마법을 쓰지?라는 생각이 끊이질 않았습니다. 그리고 감독님이 공포영화에도 일가견이 있으시고 이러한 이유때문에 마블에서 기용한 것도 알겠는데 공포적인 장면을 넣기위해 개연성을 너무 포기하지않았나 싶습니다. 긴박하게 도망가는 장면에서 왜 멈춰서서 오는걸 보고있는건가요? 완다가 지금까지 날아다니다가 왜 이제서야 천천히 걸어오는건가요? 다쳐서? 힘들어서? 가장 어이없었던 점은 좀비입니다.. 감독님 이블데드 시리즈 잘해오신거 알겠습니다... 닥스가 유령들 흡수해서 날라가는거 간지는 나더군요.. 보면서 어째서라는 생각이 끊임없이 들었습니다... 그리고 허술합니다... 처음엔 닥스가 말도 어눌해서 좀비같구나했는데 어느 순간 그냥 닥스처럼 또박또박말하고 또 갑자기 좀비처럼 말하고 일관성은 어디갔나요.. 그리고 크리스틴과의 로맨스는 정말 1도 몰입이 안됐습니다.. 같은 세계의 크리스틴이면 모를까 진짜 몰입이 안됩니다. 로맨스 장면 나오면 그냥 좀 넘어가라 생각하면서 봤습니다. 또 웡은 불사신인가요... 척추손상 그리고 절벽에서 떨어져도 훌훌 털고 다시 암벽등반하는 웡 대단합니다. 그리고 마지막 2번쨰 쿠키영상 보니까 진짜 육성으로 욕이 나오더군요.. 모르도랑 커플수갑차고 싸우는 장면도 저는 잘 모르겠고 쓰면 쓸수록 아쉬운게 생각나네요 하...",1
봄날,user_8135,현시대 죽음을 맞이하는 일반적인 모습을 적나라하게 재연한 걸작이다.,10
닥터 스트레인지: 대혼돈의 멀티버스,user_8943,기대치가 높게 봤다면 기대에 못 미쳤을 수도 있는 영화라고 생각이 듭니다 아쉬웠던 건 스토리였고 다른 건 만족스럽게 잘 봤어요 3도 기대 되는데 2나왔을 때보다 더 빨리 나왔으면 좋겠어요,8
베놈,user_7304,나는...너모재밌다... 유치해도 재밌어....베놈 캐릭터성이 너무 좋다,10
이상한 나라의 수학자,user_1948,순수함과 감동을 느낄수 있는 영화네요~~,10
민스미트 작전,user_5267,속고 속이는 침착한 첩보전. 나오는 인물들의 개인적인 이야기보다 작전 이야기가 훨씬 좋았다.,8
천문: 하늘에 묻는다,user_1477,세종대왕님이 실제로 그랬을거같다 사실화 같은 연기력,10
드라이,user_8663,정말 드라이한 영화 중간중간 지루했다,6
닥터 스트레인지: 대혼돈의 멀티버스,user_4257,재밌었음진입장벽이 높고 영화가 좀 난해?? 한 듯하지만 그래도 잼있었다^^,10
만춘,user_9403,아 좀 더 많은 오스 야스지로 영화를 보고 싶어졌다,8
어부바,user_9583,"집사람과 둘이 오랜만에 극장에서 영화를 봤다. 짧게 한마디로 영화를 평한다면 조용하고 잔잔하고 따스한 영화라고 할 수 있다. 영화를 보기전에 제목이 &amp;lt;어부바&amp;gt;라서 어떤 의미가 있는가 궁굼했는데, 주인공(정준호)의 배이름이 &amp;#39;어부바&amp;#39;호이다.   이 영화를 보면서 &amp;lt;가족&amp;gt;이라는 의미에 대하여 다시 한번 생각해 보게 되었다. 그냥 마음 편안하게 가족들과 함께 볼 수 있는 영화라고 생각된다. ",10
닥터 스트레인지: 대혼돈의 멀티버스,user_5023,"마블 영화를 IMAX로 봤는데 말이 필요없네요. 너무 재미있게 봤습니다. 아시다시피, 완다비전 등 예습 꼭 하고오세요!!",10
닥터 스트레인지: 대혼돈의 멀티버스,user_3994,역시 잼있었다 닥스 최고,10
평평남녀,user_1909,예고편은 센스가 있어 보였는데 정작 본편은 좀 구리네,5
싱크홀,user_6172,생길수잇는 일 잼잇어요,10
동경 이야기,user_4996,"솔직히 명성이 높아서 오히려 실망하지 않을까 생각했지만, 너무 좋아서 충격이었다",10
민스미트 작전,user_3952,이미테이션 게임 생각하고 보러가시면 후회하고 나오십니다..,4
닥터 스트레인지: 대혼돈의 멀티버스,user_5734,이제 닥스도 닥스보다는 마블 유니버스 전개용으로 쓰이네,5
닥터 스트레인지: 대혼돈의 멀티버스,user_3072,기대를 많이 하면 실망도 큰법,6
투캅스 인 파리: 더 테이크다운,user_1017,개존잼 꼭봐라.    아우언,1
드라이,user_5087,책으로 읽으면 좀 더 쫀쫀했을 스타일의 영화,6
군도:민란의 시대,user_2902,볼만합니다 강동원이 마지막에 아기 들고 핸디캡 + 불리한 환경까지 따라가서 싸워주고 그래도 정이 있나보죠 흔들려서 죽어주는 센스 끝까지 악이였으면 안죽었을텐데는 아니고또 정의가 승리합니까? ㅋ....,7
천국에서 무덤까지,user_6097,"감성으로 비벼보지만, 오히려 불편할 뿐이다",4
사랑이 지나간 자리,user_2446,각자의 방식으로 최선을 다 한거였다,9
나의 집은 어디인가,user_9981,나와 거리가 많은 삶인데도 감정에 동화되게 하는 훌륭한 연출,8
닥터 스트레인지: 대혼돈의 멀티버스,user_3034,1편보다 덜잼..1편이 더잼..1편보다 덜잼이어서 8점..그래두 잼있게봄..,8
신비한 동물들과 덤블도어의 비밀,user_3801,이제 이 시리즈는 더이상 나오지 않겠지?,3
태어나길 잘했어,user_2027,자기애 범벅 영화. 배우는 인상깊었습니다,5
엄마와 나,user_6479,사람이 자신의 뿌리를 찾는 것은 당연하다,7
뜨거운 피,user_1212,올해 본 최악의 영화……스토리도 주조연 배우들 연기도 상당히 아쉬운…,1
앵커,user_2118,"배우들 연기는 만족스럽지만, 장르 영화로써 완성도는 떨어집니다",6
로스트 시티,user_1598,B급으로 갈려면 제대로 가지 애매하니 이도저도 아니네,5
닥터 스트레인지: 대혼돈의 멀티버스,user_6596,앞에 거 안 보면 이해 어렵다  ㅠㅠ 가족이랑 보기엔 애매해,6
낮술,user_6308,..결국 그는 또 다시 강릉으로,10
"지금, 만나러 갑니다",user_9446,두 말할 필요없는 인생영화,10
너의 결혼식,user_7687,이 영화를 보고 있으니 너가 생각나더라,10
"위대한 계약: 파주, 책, 도시",user_1445,파주 출판단지에 대해 자세히 알 수 있었다,7
니 부모 얼굴이 보고 싶다,user_5963,너무 충격적이다 벙찐 상태로 영화관에서 나옴.. ,10
쓰리: 아직 끝나지 않았다,user_5720,실화 바탕이라지만 다소 늘어져서 아쉽다,6
올드 가드,user_3212,우와! 슬픈 영화다. 액션은 좋으나 왠지 슬프다.,10
왕의 남자,user_4333,이준기 라이즈,10
배드 가이즈,user_5175,어른이 보아도 좋을 애니메이션 입니다.,8
닥터 스트레인지: 대혼돈의 멀티버스,user_9194,재미있다 꼭봐라 고전영화,10
연애 빠진 로맨스,user_1377,은근 재밌었음 ㅎㅎ 역시 연기들을 잘함!,10
쏜다,user_3465,법 없이 바르게 살면 피본다...를 코믹하게 잘 꼬아놓았다. 덕분에 120분이 순삭.,10
닥터 스트레인지: 대혼돈의 멀티버스,user_8790,너무 다 쵝오!!! 강추입니다!!!,10
닥터 스트레인지: 대혼돈의 멀티버스,user_8268,나는 삼스파보다 이거다!!!,10
엄마,user_8749,한국 제사 한복 탈 뭐 한국 문화 홍보차 만든 영화임? 진짜 최악이다  ,1
닥터 스트레인지: 대혼돈의 멀티버스,user_1358,진짜. 재미없다 솔찍히보다나갈뻔..,2
닥터 스트레인지: 대혼돈의 멀티버스,user_8268,아몰랑... 너무 기대를 많이했나봐...;ㅠㅜ,2
불도저에 탄 소녀,user_5205,김혜윤님 연기가 정말 ,9
닥터 스트레인지: 대혼돈의 멀티버스,user_4932,아무리 기대 이하여도 마블은 중간 이상은 감,8
더 길티,user_1167,인기 있는 장르의 영화가 아닐 뿐 감명 깊게 본 영화,10
드라이브 마이 카,user_7242,"sleeping my carㅎ라 하고 싶음. 이야기 전개가 완만하고, 차타는 장면이 생각보다 많이 나와서 다소 지루함. 한국말이 많이 나와 친근감은 있음. 밤보다는 낮에 감상을 추천함. &amp;#39;러브 레터&amp;#39;같은 일본 영화는 왜 안 나오는지...",6
할로윈,user_9963,할로윈 1978버젼을 보았고슬래셔 호러에 대한 이해도가 높은 사람들은 호평할 작품 과거 1편의 오마쥬를 훌륭히 해내면서도 명예롭게 마이클과 로리를 복귀시킨 작 같다,10
테이큰 3,user_6984,거 늙어가는 아빠 좀 편히 살게 해줘라 좀ㅠㅠㅠ,8
배드 가이즈,user_7621,생각없이 즐기면될영화입니다,10
미싱타는 여자들,user_8280,잊지않고 되새김질 해야되는 시대의 아픔,8
엄마,user_5785,꼭 보세요 이거 볼만합니다!,10
악마를 보았다,user_4092,"최민식 이병헌 연기 최고였다 &amp;#34;이제 그만큼 델고 놀았으면 그만해라&amp;#34;잔인한거 1년볼거 다본 느낌이지만 강력한 인상준 영화!!! &amp;#34;니가 나한테 얻을수있는거 아무것도 없어 ,그니까 넌 이미졌어&amp;#34; ",10
인어가 잠든 집,user_8684,나름 흥미진진하다가 급 해결되버림,6
닥터 스트레인지: 대혼돈의 멀티버스,user_2871,이게 12세 관람가라고..? 너무 잔인했음.. 굳이 이랬어야 했나 싶을 정도로 잔인했음주인공 하는짓도 매번 킹받고 음표로 싸우는 것도 너무 뜬금포였음기대하고 본건 아니었지만 너무 실망스러웠다,3
관상,user_1616,오랜만에 다시 봐도 여운이 남는 영화,10
해적: 도깨비 깃발,user_5586,설마 3편이 나오지는 않겠지?,4
민스미트 작전,user_5883,간만에 쫄깃쫄깃한 영화를 봤다.긴장을 놓칠 수 없는 치밀한 전개로 노심초사하면서 관람.,8
닥터 스트레인지: 대혼돈의 멀티버스,user_2110,점점 따라가기 벅찬 마블,5
배드 가이즈,user_2013,기대했던 것보다 재밌게 봤어요,6
닥터 스트레인지: 대혼돈의 멀티버스,user_3271,개인적으로는 매우 재미있게 봤습니다다음 마블 영화들도 기대되네요,9
소설가의 영화,user_3278,항상 익숙한 듯 낯선 듯..,7
모가디슈,user_2011,액션 조아요,10
싱크홀,user_3208,너무 웃기고 재밌어요 ㅎ,8
수퍼 소닉2,user_2213,내 친구 소닉,10
라스베가스를 떠나며,user_7714,남녀는 부족한 점을 채우기 위해 만난다,10
어부바,user_8249,영화 잘 봤습니다~,4
어부바,user_1709,감동적입니다~~평점이 낮은게 의아하네요,10
더 스파이,user_1905,어떻게 저렇게 살을 뺄수가있지? 입금의 힘인가?,10
공기살인,user_3368,모든 배우분들이 다 연기를 잘하셔서 몰입하기 좋았고 이선빈배우님 이 작품 어렵다고 많이 말씀하셨는데 고생한 덕분인지 너무너무 잘봤어요!! 이선빈님 너무 예뻤고 가끔 웃긴 장면도 나와 재밌고 감동적이게 잘 봤어요 해콩대장 사랑해??,10
민스미트 작전,user_8666,콜린퍼스만 믿고 보러가는 것은 비추합니다..,5
닥터 스트레인지: 대혼돈의 멀티버스,user_6654,재밌었어요 근데 완다가 너무 갑자기 미쳐버린게 아닌가 뭔가 납득이 안되긴했어요,10
우연과 상상,user_6295,"우연과 필연, 상상과 현실의 대화",8
닥터 스트레인지: 대혼돈의 멀티버스,user_1981,난 재미있었음..하지만 호불호는 갈리는듯,10
닥터 스트레인지: 대혼돈의 멀티버스,user_9112,공포 장르를 히어로 영화에 도입해 좋은 결과를 만들었다.,8
앰뷸런스,user_3499,니트로 글리세린 맛 인류애,10
킹메이커,user_1807,감독의 연출력과 배우들의 연기가 빛나는 수작,7
닥터 스트레인지: 대혼돈의 멀티버스,user_2127,호러 분위기 좋네요,6
닥터 스트레인지: 대혼돈의 멀티버스,user_5002,닥스와 완다의 미친 연기대결,10
살인자의 기억법,user_4314,와 이걸 이제야보다니...곡성이랑 비스무리한데 왜 곡성만큼 화제가 안된거지???  이것도 재밌네,10
355,user_7201,"제시카 차스테인 진짜 좋아하는 배우인데, 액션 연기는 볼때마다 어색함",4
봄날,user_2964,손현주 연기가 다했다ㅋㅋ,7
시크릿 카운터,user_9021,나름 흥미로운 설정으로 그냥저냥 끝나네,5
닥터 스트레인지: 대혼돈의 멀티버스,user_8236,그냥 마블팬만 즐길수있는영화,10
목포는 항구다,user_9494,배역들 연기 스토리 완벽한다기는 보다 너무 전개가 재밌고 연기자들 코믹요소가 너무 즐거운 영화 소장하고 있어요~,10
피그,user_5155,"다 전반적으로 괜찮은데, 특히 주연배우 연기가 미쳤음",8
신비한 동물들과 덤블도어의 비밀,user_8944,확실히 전작보다는 재미있는데 그래도 아쉬운 건 어쩔 수 없다.. 원작자가 각본 쓰는 데도 이 정도면...,6
나를 만나는 길,user_8156,허세가득 깡통 말장난 말잔치 팔어먹기 ㅉㅉ,1
봄날,user_1184,그냥 보기에 재미는 있고 손현주님 연기도 좋은데 솔직히 문제는 스토리나 의도가 별안간 뭣허고 자빠진 영환지 모르겠다 ㅋㅋㅋ 뭔가 이 맥락에서 관객에게 던지는 메세지가 좀 더 분명했다면 어땠을까? 다 빼고 아예 그냥 소설로 갈거면 르와른지 가족 영환지도 애매~하고 참. ㅋ,7
나를 만나는 길,user_9510,영화를 보는것이 아닌 마음챙김수련을 함께 하는듯 했습니다 영화 관람과 함께 스스로를 관찰하시기를 바랍니다 극장을 나올때 편안하고 차분해진 자신을 만날수 있습니다 ,10
미녀와 야수,user_6580,"뮤지컬 지루해 하시는 분들은 노래 장면 나올때마다 고개 숙이셔야할듯... 그만큼 노래가 많이나오고 슬픈부분도 있고..크루엘라랑 신데렐라, 말레피센트 재밌게 본사람으로써 이것도 재밌었어요마지막 왕자가 사람으로 변했을때 점.. 상상한것과 너무 다르긴 했는데 갠적으로 야수일때가 더 잘생긴듯... ㅋㅋㅋ",8
어부바,user_9041,코로나를 겪으며 싸늘해진 우리들의 가슴에 따뜻함을 불어넣어 주는 영화네요 재밌게 잘봤습니다,10
어린 의뢰인,user_2498,배우 유선의 연기가 아주 인상적이네요.,8
닥터 스트레인지: 대혼돈의 멀티버스,user_4094,정말 재밌네요~~또 보고 싶어요,10
간기남,user_5276,나름 잘만든 수작인디 잼났음,9
아바타,user_2478,재밋네 괜히 인기가많은게 아니네,10
닥터 스트레인지: 대혼돈의 멀티버스,user_2086,마블의 귀환 최근 마블영화중 가장 잼남,10
서울괴담,user_7065,다들 연기력 최고예요!!,10
닥터 스트레인지: 대혼돈의 멀티버스,user_3729,완다 ㄹㅇ 감동 난 재밌게봤는데,10
닥터 스트레인지: 대혼돈의 멀티버스,user_2361,배우들의 1인 다역 연기가 무엇보다 빛났던 영화. ,10
프로젝트 파워,user_5085,뭔 겁나 일급 비밀인 약이라더니 동네 깡패들도 다 알고 별것도 없는 흑인 여자애가 약 팔고있고 아무리 비밀로 하고 있다 해도 괴물이 나오고 투명인간이 도망치다가 잡히는데 사람들이 모른다고?? 처음엔 좀 재밌는 영환가 싶더니 점점 어이없어지면서 집중하기 힘들어지는 영화임... 대단한 약 파는 곳은 보안도 겁나 약하고 말이 되는 게 하나도 없네.... 중간중간 쓸데가리 없는 여주 랩이나 듣고있고 시간 버린 기분이다.,4
기적,user_1090,불편러들 싹 꺼져 잼나구만 이정도 영화면 아주 땡큐지,10
닥터 스트레인지: 대혼돈의 멀티버스,user_4336,그냥..마블 영화... 근데 완다 이야기는 좀 안타깝다. 닥스들 음표 갖고 싸우는 거 넘 웃김. 보는 재미는 2시간 반 내내 쏠쏠했습니다,7
언차티드,user_6654,졸릴 때 보지 마라. 바로 잠 온다.,2
어부바,user_1889,제..제발………..,2
타이타닉,user_1695,잘 만든 영화의 표본,10
블라인드 사이드,user_6956,인생영화 어느 누구에게나 추천가능한. ,10
닥터 스트레인지: 대혼돈의 멀티버스,user_4713,주변 지인들 중에 별로라고 하던 사람들 대부분이 드라마를 안봤다고 하던데…,10
엄마,user_2418,코미디 영화 잘 봤습니다.한 벜,1
닥터 스트레인지: 대혼돈의 멀티버스,user_6395,마블영화 스파이더맨보고 너무 지겨워서 딱 싫엇는데 영화볼거 하도없어서 기대안하고 봣는데 잼있노ㅋㅋㅋ홍콩판 마동석이 나옵니다ㅋㅋㅋㅋ똑같이생김ㅋㅋ,10
불도저에 탄 소녀,user_4845,계속되는 고구마 진행의 답답함을 사이다 한방으로 시원하게 날렸다.,7
세컨핸드 라이온스,user_8541,굿굿굿굿그냥 대박 대박 대박,10
닥터 스트레인지: 대혼돈의 멀티버스,user_3562,오랜만에 개유치한 영화 한편봄;; 천진반 + 캐릭캐릭체인지 등등..,5
닥터 스트레인지: 대혼돈의 멀티버스,user_1120,하 마블 어떻하냐....,6
죽은 시인의 사회,user_2756,영화를 별로 안 보고.. 끝까지 보는 성격도 아닌데 이 영화는 생각날때마다 봄,10
알렉산더,user_2637,"호쾌한 액션이나 시종일관 몰입감을 주는 그런 류의 영화는 아니지만, 알렉산더 대왕의 인간적인 부분을 보여주는 점과 역사적 고증 등 모든 면에서 대작임은 분명합니다. 역시 올리버 스톤이라는 생각이 들게 하는 작품",9
민스미트 작전,user_1977,역시 평점은 믿을게 못됨.화장실갸는걸 잊을만큼 매력적인 영화.,10
